2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
,45.37298965,45.37290955,44.39897156,43.57641983,42.51567078,41.61074066,42.50775146,43.14435959,44.41989136,44.65953827,45.1257782,,,,,,,,,,
14.07175,15.96658,17.86136,20.45389,22.47211,14.67141,17.53158,17.14973,16.73773,19.61024,19.94105,19.48791,,,,,,,,,,
,,,,,,,,,,0.378679991,,,,,,,,,,,
,,,,,,,,,,2.997649908,,,,,,,,,,,
40.73460007,42.64305115,42.62136078,43.3655014,,,44.9901619,45.08337021,,47.43273163,48.36898041,48.97826004,49.61936951,50.28461838,51.03467941,51.90579987,52.66289902,53.62427902,54.71240997,55.70018005,56.40227127,57.55765152
,,,,,,,,99.35749,,,,,,,,,,,,,
,57.99494171,,60.2562294,,,70.96914673,76.76522064,82.26368713,86.60894012,88.01268005,,,,,,,,,,,
16.06467,19.90202,19.90201,16.67206,,,18.41153,16.3188,16.19805,16.05899,16.19732,16.05266,15.33779,17.50026,16.52553,15.63285,15.08454,14.67719,14.49161,,,
69160881,,,84326729,,,85888817,84602299,82541838,80614978,78798728,77152865,75307817,73184068,69457941,68571877,67386565,67415104,68394471,,,
,,,,,,,,,,22.31599998,,,,,,,,,,,
5.40474987,,,,,,,,,,,,,,,,,,,,,
43.377491,,,,,,,,,,58.65145874,,,,,,,,,,,
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
,,,,,,0.29661,0.27134,0.31232,0.30761,0.30328,0.27998,0.19447,0.1684,0.08758,0.02053,0.01434,0.0149,0.00905,,,
,,,,,,3.570770025,3.83716011,4.235859871,4.636320114,4.978059769,5.392010212,5.704470158,6.04681015,6.609409809,7.025390148,7.269859791,7.539090157,7.992030144,8.47976017,8.893179893,8.967180252
,,,,,,,,,,,,,,,76.77472,80.36587,81.4031,82.37967,,,
,,107.83846,110.63167,,,95.59041,99.97687,101.49513,100.96838,99.81012,103.11318,,104.43849,102.26367,98.88078,102.60545,103.20738,103.25703,,,
,22.20572,,,,,18.25192,17.68203,17.55452,17.21563,16.84376,16.78841,16.84872,16.85343,16.23079,16.29441,16.54936,16.59383,16.42675,,,
,,,,,,91.82227325,93.6427536,99.71634674,98.85392761,,,,,,,,,,,,
44.85821915,44.7024498,40.05329895,39.19935989,,,42.55636978,44.7893219,47.0922699,50.15158081,53.66677856,59.92232895,68.35070038,72.77945709,76.0712738,78.65605164,82.36118317,84.79782104,88.09340668,89.11855316,90.48982239,93.06867218
,0.934689999,,0.942939997,,,0.990369976,0.999440014,1.012920022,1.026039958,0.996550024,,,,,,,,,,,
90.92021179,,,,,,,,,,95.1244812,,,,,,,,96.84088898,,97.15000153,
99.19846344,,,,,,,,,,99.68962097,,,,,,,,99.78379059,,99.80999756,
,,,,,,,,,,,,,40.79107383,,,,,,,,
,,,,,,,,,,,,,33.8654455,,,,,,,,
,,,,,,,,,,,,,29.27777577,,,,,,,,
,,,,,,,,,,,,,65.03974478,,,,,,,,
,,,,,,,,,,,,,63.05300071,,,,,,,,
0.328862778,0.328252107,0.325164706,0.327172251,0.34077783,0.346771654,0.359286149,0.395072639,0.457472251,0.461395026,0.491686815,0.545456582,0.564131604,0.591311016,0.61185172,0.621549138,0.600321656,0.619016865,0.639237911,0.609162744,0.605532557,0.649300917
,,,,,1.08E+11,1.16E+11,1.45E+11,1.79E+11,1.51E+11,2.05E+11,2.59E+11,2.82E+11,2.67E+11,2.89E+11,2.61E+11,2.65E+11,3.05E+11,2.90E+11,2.94E+11,2.62E+11,
,,,,,-25.22424382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,0,0,0,0,0,0,0,0,0,29.50782476,30.59769828,31.26942202,29.35367262,37.85572162,37.76978038,34.47782113,
,,,,,,,,,,,,1.025103137,1.548360765,1.384252754,1.588736218,1.804293829,1.767160424,1.614005719,1.868256055,4.032079774,
,,,,,,,,,,,65.29,,,74.21,,,86.58,,,,88.47
,,,,,,,,,,,67.58,,,81.42,,,83.36,,,,89.92
111.1229709,110.0445907,117.4986986,125.6714326,118.636103,111.8429248,109.1583872,105.7875085,102.0035662,124.4080089,126.5794942,123.0959272,128.922639,134.3192514,140.236887,152.5944998,156.2299435,154.8950517,157.8120786,165.3903696,182.8680594,
2.25,2.25,1.98,1.98,2.25,2.25,2.52,4.14,2.25,2.25,2.75,3.5,3,3,2.75,1.5,1.5,1.5,1.5,1.5,1.5,1.5
12.32478198,15.04241351,13.14043628,19.23976666,14.88692014,16.7416524,22.11611885,16.73553458,17.77810755,28.42327787,18.94831461,17.32296979,14.39165202,13.58890221,11.01193614,13.34310169,11.33311895,8.109777962,6.991061694,8.88227906,10.01356231,
9.472839441,7.770360494,13.43728704,16.77384032,9.146657535,7.219551787,10.61175192,13.36457143,9.89409363,22.7168946,14.43312757,10.88046091,11.00493244,10.48220506,9.58397616,12.10110183,8.255019203,7.915139107,9.664440469,10.08766004,11.36621956,
117.721047,119.3913938,160.5360997,200.8873439,251.8396412,290.8480507,331.0940728,409.3628405,508.7784465,539.6969718,392.2936172,308.7312199,295.0372843,262.1026302,219.3028525,255.3105822,219.0854421,189.8212698,161.5149347,152.4431237,144.2887714,126.8427536
,,,,,,6.515419312,7.362858888,8.155752972,9.110843975,10.3476761,11.81423188,13.26163663,14.93399413,16.95447703,19.21228672,22.10597627,25.367914,28.97041279,32.97426548,36.21364544,39.79268452
,,,,,,9.620644765,11.99594266,15.6203831,19.89340013,24.91375211,30.45322547,37.59270655,46.65382699,54.7490772,76.6497345,81.20608369,83.83569715,96.424569,94.86623681,87.31720988,81.43663917
,,,,,,,,,,,,,,,,17.08,15.44904196,15.44904196,15.61175,15.61605,15.61604595
550.9,551.54,552.18,552.82,553.46,554.1,568,568.7,576.1,583.2,586.83,595,598.8,602.8,593.4,591.8,591.8,591.8,591.8,591.8,,
68.82502728,67.97586922,67.12937781,66.2855405,65.44434483,64.60577843,64.25815503,63.01417819,63.28151986,63.51074719,62.50423585,62.44162775,64.31294547,64.52674355,64.5694259,64.40394583,64.40394583,64.40394583,64.40394583,64.40394583,,
29749708,31102502,33160273,34891716,37172411,38943267,40911091.49,42530160.3,44072886.73,46062875.71,47789756.78,49147606.1,52082585.66,55029057.76,57320503.73,59368941.59,62318377.86,64358480.81,66135059.34,68423858.99,70483538.48,
216252544,226290339,234270258,242580168,251247617,260252253,269647598,279417210,289614409,300215888,311285309,320885462,329831324,339050281,348525737,358247976,368117713,378089414,388398439,398976116,409712858,420459351
4.090482503,,,,,,,,,,,,,,,4.878802319,,,,,,
,,,,,,,,,,,,,,,,,,73,,,
2.605469509,2.65118574,2.729820147,2.738475357,2.669012027,2.627428804,2.470538891,2.280565875,2.233493935,2.177276227,2.037874414,1.949675133,2.01845036,2.078881226,2.074621215,,,,,,,
,,,,,,,,,7.950971475,,,,,,,,,,,,
10753.6,,,,,29000.7,,,44726.2,,57054,,,,,,,,,,,
92.24322502,,,,,94.32830715,,,,,94.59707865,95.43099371,92.01599829,91.68630137,89.78010665,86.66060525,81.11849196,81.23932355,,,,
375420,377910,396770,400790,416780,427310,440230,449070,464320,475730,488160,497300,509380,522600,534100,549330,552360,548720,544840,552060,,
304170,303490,318170,316520,326150,330850,334580,335130,342750,346210,349350,348630,352640,353260,353890,357750,357170,348620,340010,342820,,
296490,309020,320070,362820,409430,453070,488200,522070,530520,556900,602590,650370,648560,669010,677930,668090,621840,633780,661530,682870,,
30.56125648,32.18471457,40.6465907,59.96614779,82.82137879,100.4671666,120.2443062,134.3901334,157.4585442,172.7498305,187.3039783,209.9220846,219.9524772,,,,,,,,,
71.72026916,68.92587507,73.02532779,75.27241835,74.94252216,76.09419483,76.32865822,71.24770038,79.69641331,72.76236662,77.61191904,78.848612,78.36729125,75.47377043,75.10046715,73.98380452,70.8318049,,,,,
2.650412428,2.774761175,2.975679521,3.427437253,3.954107458,4.46770003,4.910276132,5.306366015,5.435075622,5.798318754,6.335417691,6.901344429,7.046182675,7.324147115,7.294235506,7.146449357,7.115385005,7.230985031,7.487331894,7.605936961,,
1.208086465,1.175961413,1.163334976,1.225322432,1.291420603,1.317629584,1.291919858,1.228603106,1.153543404,1.130520059,1.121896897,1.121679934,1.068955689,1.037942305,0.968333505,0.891475143,0.835480956,0.798720327,0.778374266,0.748948082,,
898.9873131,928.8114337,984.8107146,1118.431773,1268.132904,1393.691324,1515.173678,1630.171029,1672.90412,1778.433519,1954.722556,2085.083022,2149.602569,2204.243299,2224.354898,,,,,,,
79.84135584,80.19740227,81.20212523,83.22975774,84.79645465,85.872736,86.82834222,87.40785733,87.22405182,87.63569469,88.25519867,88.89836293,88.41916221,88.23749257,87.67043077,,,,,,,
3.245031923,3.454124099,3.586558918,3.52165449,3.491062323,3.628066443,3.856177494,4.182949697,4.531911556,4.670267456,4.734574518,4.936465537,5.195703363,5.386200964,5.610767661,,,,,,,
16.63949819,18.95851917,17.6186279,15.03704033,16.22326642,16.17502498,15.59278342,15.26334714,17.73744406,17.8637982,18.62282605,16.76177043,19.96624894,20.29622738,22.60915378,23.92681717,,,,,,
6.909225824,6.978430722,7.064958493,6.597810813,6.447010259,6.824607893,6.485903123,6.282272784,6.166039597,6.078554296,6.118930602,5.740233346,5.810061604,5.777009646,5.471266356,,,,,,,
97.02179718,97.272789,97.51620483,97.75437927,97.9896698,98.22442627,98.46105194,98.70220184,98.95057678,99.20890045,99.69999695,99.84872437,99.96192932,99.9964447,100,100,100,100,100,100,100,
42,42.3,43.1,43.4,44.9,46.3,47.7,49.4,51.1,53.5,55.6,58,60.7,63.2,66,68.4,70.6,73.2,75.6,77.6,79.4,
2918562848,2990041577,4271748631,5318503649,2419803260,1882592750,2275614339,2508749323,2539021405,2345984874,2329161976,3954686111,3280853934,3422290610,3534919262,3422121782,3573949538,3813578796,3848590845,3842734247,3378742490,3000969588
7.103656342,6.09499147,5.087658341,3.026954636,1.279491099,1.096287641,0.850106943,0.645147458,0.585786186,0.635043266,0.768929631,0.65714196,0.446124159,0.480039992,0.544490697,1.340059812,0.763737305,0.691453049,0.734223632,1.012160634,1.096187277,1.302118207
26609930527,24999393408,31091925239,37519535501,23301697518,27504276159,27549722813,31886365835,33344543655,39904389627,52102047006,62799034209,72246426556,77195293539,81601049291,1.27E+11,1.68E+11,2.06E+11,2.41E+11,2.76E+11,2.73E+11,3.37E+11
2209110107,2011859985,1951060059,1574430054,1813219971,1907089966,1380069946,1465189941,1227449951,1087479980,695830017.1,-523580017.1,-10020000.46,-657039978,-978969970.7,-367489990.2,-790549987.8,-1045479980,-752059997.6,-621419982.9,-573609985.4,
,,,,,,,,,,,5579999.924,829320.2519,6063879.967,4302966.595,4612257.004,3736466.646,4412112.236,2195561.171,,,
29200000.76,24319999.69,28739999.77,28440000.53,34909999.85,30030000.69,29600000.38,32900001.53,54340000.15,11050000.19,9020000.458,-1970000.029,-4079999.924,-2250000,-6760000.229,-10399999.62,-11539999.96,-12539999.96,-11380000.11,-12380000.11,-11739999.77,
,,,75.6370171,114.2445352,97.63954289,101.1817366,140.7822271,219.5352304,219.1559618,205.0166274,195.5971037,135.9666722,194.8772193,199.1579244,480.287296,249.9072891,197.7132556,206.6543987,214.2880017,258.5512704,
,,,30.89697574,22.8972279,17.57910087,41.62064045,126.1530748,38.71713465,70.0384246,66.169408,45.18450949,43.33422852,41.26411557,57.32273223,74.02232996,65.17010737,70.76342433,45.51970357,59.63264461,83.16133439,
758082000,1209000000,2353070422,4625331810,6641220179,3337061829,4319492609,6833129702,9136546900,9209489821,13636040942,16568371453,17065623287,17790105219,29910500593,33104675862,26883278894,28675983092,24305605211,18294313104,18876250770,22482984989
3.475082246,3.51300212,3.609099885,3.48740331,3.483641114,4.554254034,4.508579016,4.40096483,3.73363489,2.568888291,4.0035629,3.708828902,2.827090556,3.039875469,2.559233447,2.192181603,1.55564215,1.349132679,1.693905294,1.310718778,1.723183793,1.883262938
2.03E+11,2.18E+11,2.56E+11,4.62E+11,6.25E+11,8.13E+11,1.05E+12,1.34E+12,1.61E+12,1.37E+12,1.80E+12,2.15E+12,2.34E+12,2.54E+12,2.70E+12,2.58E+12,2.42E+12,2.72E+12,2.92E+12,2.90E+12,2.98E+12,3.83E+12
0.235816835,0.361784062,0.254441771,0.850951245,0.599710594,0.885255717,0.74452122,0.83815018,1.039379125,1.364769263,1.71472924,1.923471338,2.587220241,3.469104657,4.154892197,3.362803144,3.473052307,3.516582435,3.537328757,3.563287778,3.418725896,2.971442392
2.161665332,0.812349488,1.163079229,3.017734062,2.764298239,2.963492739,3.928503362,4.07871413,4.789390949,5.370052742,5.874440821,6.918000888,8.059938437,8.25988435,9.205460245,11.29211056,12.20346461,12.60675549,12.85422827,14.3016972,17.03216115,14.98704591
0,0,0,-48082509.16,-69345308.41,4101792454,4020114666,3099074940,3051447677,3939300398,4630451540,5446287975,4272276974,3052011938,-32747983.92,316093566.3,-344407427.2,-91496073.44,-568607666.6,-327297478.9,-75764996.64,91500853.54
-37483300000,-37357000000,-46789569179,-49444853744,-60144670468,-90379127564,-1.00E+11,-1.39E+11,-1.15E+11,-87167067370,-1.86E+11,-2.32E+11,-1.76E+11,-2.18E+11,-1.45E+11,-68098649765,41674876170,-27790987920,-92338473352,-50259822365,-99374807720,-2.06E+11
-14666461000,-19175000000,-14945534754,-10218488499,-5131610465,-16113803103,-5143384936,8044362157,28580030495,-8532580532,-25899339086,-70317566924,-19886831334,-78442129020,13301214309,-52199118805,-54879790036,-16477514627,-61364553886,-39184456992,-1.18E+11,-1.62E+11
754290000,936000000,1172943240,1597068954,1997994276,1817413690,2329992813,2493058145,2736390791,2051656434,1455455375,1618147148,1788058506,1714202599,4155302052,5718191073,6210890956,16253286877,16548078396,15135300288,18295889483,22903473456
36.15713289,35.25103277,32.92792205,27.34149308,27.08182811,25.91269929,24.11953951,22.88946579,22.74759639,27.49919879,28.37621869,29.28658657,36.25183425,38.89094459,52.51850188,57.33749198,56.64411541,54.63512387,52.73843855,50.36922946,34.3590871,24.11030038
36268639000,39457000000,46762744321,55546608068,72880614892,83970681426,1.01E+11,1.30E+11,1.59E+11,1.59E+11,1.93E+11,2.48E+11,2.81E+11,3.31E+11,4.33E+11,4.36E+11,4.42E+11,4.72E+11,5.26E+11,5.06E+11,3.81E+11,4.38E+11
27216347000,28563000000,23289494553,26313181247,25689072425,55386636660,59706570665,75431809346,83207215920,1.17E+11,1.68E+11,2.15E+11,1.87E+11,2.62E+11,2.26E+11,2.76E+11,2.82E+11,3.06E+11,3.30E+11,3.13E+11,3.64E+11,4.36E+11
9600000,9600000.2,9600000.2,9599999.7,9600000.5,9599999.8,9600000,9600000,9600000,9600000.5,9600000.7,9600000.9,9600000.9,9600001.3,9600006.3,9600007.4,9600010.5,9600010.8,9600012.9,9600012.9,9600012.9,
407336509,398396811,398688240,376655003,413163790,429370265,452800282,457809418,480125970,483277147,497920509,521171808,541163568,554422546,559325233,619923476,616456119,616024479,611051683,614772460,617482978,
9424700,9424700.2,9424700.2,9424699.7,9424700.5,9424699.8,9424700,9424700,9424700,9424700.5,9424700.7,9424700.9,9424700.9,9424701.3,9424701.3,9424701.4,9424700.5,9424700.8,9424702.9,9424702.9,9424702.9,
1770005.5,1793615.33,1817225.16,1840834.99,1864444.82,1888054.65,1911664.48,1935274.31,1958884.14,1982493.97,2006103.8,2025471.54,2044839.28,2064207.02,2083574.76,2102942.5,2124598.67,2143394.7,2162190.4,2180986.1,2199781.8,
0.525802265,,,,,,,,,,,,,,,0.461168345,,,,,,
12.69706198,12.75985887,12.8014352,12.82115475,12.84087253,12.86695861,12.90301725,12.89663449,12.92261352,12.94296832,12.87784131,12.80041683,12.72820233,12.70719317,12.69589308,12.68935693,12.68081675,12.67701782,12.67676035,12.67670729,12.67659058,
5237310,5243228.444,5249146.889,5255055.333,5260913.778,5266822.222,5272720.667,5278619.111,5284517.556,5290386,5289168,5288851,5287995,5288015,5286950,5286334,5285529,5285121,5285097,5285092,5285081,
82.94000244,,,,,,,,,,78.16000366,,,,,,,,,,,
70.56999969,,,,,,,,,,63.72999954,,,,,,,,,,,
87.95,87.39,86.7,85.96,85.29,84.76,84.36,84.11,83.94,83.75,83.48,83.43,83.35,83.21,83.09,83.01,82.95,82.91,82.85,82.76,,
68.23400116,67.44999695,66.7009964,65.96800232,65.21800232,64.43099976,63.61000061,62.75600052,61.86399841,60.93299866,59.96099854,59.31200027,58.43199921,57.54899979,56.79899979,56.09500122,55.34899902,54.5530014,53.78499985,53.13800049,51.29499817,52.04800034
24.42000008,24.60000038,25.45000076,26.10000038,27.05999947,27.78000069,28.46999931,28.55999947,29.18000031,29.92000008,30.29000092,31.15999985,31.38999939,33.47999954,35.31999969,36.77999878,37.90000153,39.18999863,39.75999832,41.22999954,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
22.26000023,22.29999924,21.70999908,22.13999939,23.02000046,24.48999977,26.05999947,27.79999924,28.39999962,29.25,30.36000061,31.35000038,32.31999969,32.31000137,32.31999969,31.80999947,31.62999916,31.15999985,31.57999992,30.82999992,,
16.28000069,15.64000034,14.94999981,14.19999981,13.46000004,12.67000008,11.82999992,10.90999985,10.25,9.649999619,8.989999771,8.430000305,7.989999771,7.590000153,7.21999979,6.889999866,6.599999905,6.309999943,6.010000229,5.679999828,,
60.31000137,59.62000084,58.76000214,57.72000122,56.63999939,55.37000084,53.98000145,52.45000076,51.29999924,50.2300005,49.01000023,47.96000099,47.21000099,46.5199995,45.92000198,45.40999889,44.95999908,44.53000164,43.6099987,42.53999996,,
75.31999969,75.33999634,74.43000031,73.81999969,73.23000336,72.80000305,72.44000244,72.01999664,71.43000031,70.88999939,69.18000031,68.88999939,68.73999786,68.61000061,68.47000122,68.36000061,68.16999817,67.93000031,67.66000366,67.34999847,,
59.43000031,58.90999985,58.25999832,57.40999985,56.56000137,55.56000137,54.47999954,53.31000137,52.40000153,51.61000061,50.63000107,49.84000015,49.31000137,48.83000183,48.40999985,48.13999939,47.88000107,47.56999969,46.79999924,45.84999847,,
63.35800171,61.67599869,60.18700027,58.86899948,58.12400055,57.17399979,56.34600067,55.4640007,54.13299942,52.90499878,52.03900146,51.15000153,50.09999847,49.04499817,48.11500168,47.24200058,46.49399948,45.69499969,45.00799942,43.97399902,41.58800125,42.60900116
63.72900009,61.94800186,60.3219986,58.83399963,57.84199905,56.66999817,55.59899902,54.47900009,52.97200012,51.5530014,50.43700027,49.29800034,48.05400085,46.80199814,45.67200089,44.60100174,43.63299942,42.61100006,41.68600082,40.50999832,38.00799942,38.97600174
46,46.27000046,46.58000183,45.86000061,43.20999908,41.20000076,39.06000137,37.27999878,36.09000015,34.68999863,33.36999893,31.42000008,30.21999931,27.87999916,25.89999962,25.03000069,24.20000076,23.61000061,22.78000069,22.01000023,,
,,,,,,,,,,,,,,,,,,,6.28,,
49.8,,,,,30.2,,,,,17.2,12.7,10.2,8.5,7.2,5.7,4.5,3.1,1.7,0.6,0,
,,12.4,,,6.2,,,5.1,,3.6,2.5,2,0.5,0.4,0.2,0.2,0.1,0.1,0,,
,,14.4,,,14.7,,,14.5,,14.3,14.6,14.7,15,15.2,15.3,15.3,15.1,15.3,15.2,,
77.99923706,76.86101532,74.46868134,71.49859619,69.63254547,67.03216553,64.71517181,60.79319763,55.32193756,50.4961319,47.97203064,46.20240784,44.20846176,42.89426041,41.5543251,39.81039047,41.89694977,43.32621002,43.58293152,44.02029037,,
28.1727412,30.50154642,38.39510023,48.24578384,56.12902906,67.85374697,79.36102957,95.78034721,128.2329413,174.1473617,196.8522312,232.8046015,278.2937559,314.5661512,343.0463129,377.7145397,382.6432526,400.3225483,442.4138205,492.7226317,,
21.97528839,22.91764259,25.38583565,28.37373924,30.2440052,32.75773621,35.13990021,39.02609253,44.5223999,49.39831543,51.90622711,53.72208786,55.73525238,57.05029297,58.4154892,60.1810112,58.1014328,56.67334747,56.4164238,55.97903824,,
128.2019196,133.0919952,151.24617,170.0367584,185.5872803,207.1380768,225.8430634,245.4264221,288.0189209,352.5370178,379.2458801,433.3498535,499.3136902,551.3839111,587.2523193,627.6307373,658.5780029,706.3682861,784.1933594,880.1912842,,
50,,,,,59,,,,,68,,,,,77,,80,,82,,
6.043770313,,6.224355698,,,,,5.096535683,,,,,,4.372607231,,,,,,,,
2.910431862,,2.831501007,,,,,1.661017656,,,,,,0.726408064,,,,,,,,
0.5,,0.8,,,0.8,,,0.6,0.7,0.7,,,,,,,,,,,
2.8,,3.3,,,3.2,,,,,2.4,,,1.9,,,,,,,,
14.3,12.9,12.2,12.8,13.3,12.9,12.1,11.5,11.1,10.7,10.2,9.6,9,8.6,8.4,8.1,8.2,8.1,8.1,8.1,,
20.1,18.4,16.8,15.4,14.1,13,12,11.1,10.3,9.5,8.7,8,7.4,6.9,6.4,6.1,5.9,5.5,5.2,4.9,4.7,
27.74213049,27.96305521,28.20521426,31.24920031,34.32977538,37.44710289,40.60134624,43.79266882,47.02123405,50.28720531,53.59074602,56.93201958,60.31118938,63.72841884,67.18387134,70.6777103,74.21009911,77.78120118,81.39117991,85.04019869,85.61644761,
1.7,1.8,1.8,1.9,2,2,2,2,2.1,2.1,2.1,2.1,2.1,2,2,2,1.9,1.9,1.8,1.8,,
2.8,,8.2,,,5.2,,,,,5.6,,,,,,,,,,,
0.040559441,0.040559441,0.040559441,0.040559441,0.040559441,0.040559441,0.040559441,0.061538462,0.082517483,0.103496503,0.124475524,0.145454545,0.166433566,0.187412587,0.208391608,0.229370629,0.25034965,0.271328671,0.292307692,0.313286713,0.334265734,
7.4,,6.8,,,4.5,,,3.8,3.4,3.4,,,2.4,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0.893159986,0.940330029,1.057860017,1.12037003,1.214980006,1.307919979,1.368540049,1.373690009,1.445919991,1.664800048,1.713719964,1.780339956,1.912140012,1.997859955,2.022429943,2.057009935,2.100330114,2.116029978,2.140579939,2.244630098,2.400929928,
